Road,Slot,1TO2,BASELINE,DBSCAN,LIMITE,RANDOM,XMEANS,ERR_DBSCAN,ERR_XMEANS,ERR_1TO2,ERR_RAND,ERR_LIMITE
290365598#1_0,4,0.7643546360890598,0.7561282238629958,0.7739783623032355,0.0,0.7512600042883846,0.7739783623032355,True,True,True,True,False
290365598#1_0,5,0.6235072033785046,0.651477016356458,0.6388831205455571,0.651477016356458,0.6568744002754157,0.6388831205455571,True,True,True,True,True
297047308_0,1,0.5060250574820514,0.5060250574820514,0.4919761923912169,0.5060250574820514,0.5060250574820515,0.4919761923912169,True,True,True,True,True
297047308_0,2,0.37131913323500176,0.459220021701077,0.4365082864471025,0.3290159584678847,0.4989346055395482,0.4261169824839897,True,True,True,True,False
297047308_0,3,0.43403960155403065,0.41917006866563433,0.5020517976353253,0.22586614111648137,0.4467849154583704,0.3628906941204857,True,True,True,True,False
297047308_0,4,0.3016541731187337,0.307924702422849,0.3333789109627604,0.307924702422849,0.3256856135850552,0.38173308935896405,True,True,True,True,True
297047308_0,5,0.4658869441446515,0.4658869441446515,0.4506965334191265,0.4658869441446515,0.4658869441446514,0.4506965334191265,True,True,True,True,True
297047308_0,6,0.3166587079672562,0.19587875849196296,0.04582160379634837,0.19587875849196296,0.23311353085919717,0.04582160379634837,False,False,False,True,True
297047308_0,7,0.6716617997928119,0.6725630738429293,0.6512008364835519,0.0,0.6716617997928119,0.6512008364835519,True,True,True,True,False
297047310#1_0,1,0.4967093676795255,0.5002554792962233,0.5073900980838262,0.5002554792962233,0.5060542290925842,0.5126921472657481,True,True,True,True,True
297047310#1_0,2,0.4028843723140706,0.40288437231407065,0.4028843723140704,0.40288437231407065,0.404901663380353,0.403941048586885,True,True,True,True,True
297047310#1_0,3,0.3603958112139138,0.3603958112139138,0.35544155778495234,0.3603958112139138,0.36270779614742915,0.3603958112139138,True,True,True,True,True
297047310#1_0,4,0.0,0.28151701299357895,0.281517012993579,0.28151701299357895,0.281517012993579,0.281517012993579,True,True,False,True,True
297047310#1_0,5,0.24967768845745486,0.2535580666363315,0.2513407076769734,0.2535580666363315,0.25045376409323017,0.2587319042081669,True,True,True,True,True
297047310#1_0,6,0.21261186106476565,0.21261186106476565,0.21261186106476568,0.21261186106476565,0.21261186106476565,0.2126118610647657,True,True,True,True,True
297047310#1_0,7,0.13756723331272094,0.143898410772368,0.15149274483037564,0.143898410772368,0.13963515597350729,0.143898410772368,True,True,True,True,True
297047310#1_0,8,0.08275190858991859,0.0827519085899186,0.08275190858991865,0.0827519085899186,0.08275190858991861,0.08275190858991865,True,True,True,True,True
297047310#1_0,10,0.044225409525254056,0.03915137266798118,0.03906328997927092,0.03915137266798118,0.042551443450123835,0.04213939026239951,True,True,True,True,True
297047310#2_0,2,0.1612111020857974,0.16121110208579742,0.16121110208579742,0.16121110208579742,0.16121110208579742,0.16121110208579742,True,True,True,True,True
297047310#2_0,3,0.2161657617602211,0.21616576176022106,0.21616576176022115,0.21616576176022106,0.2161657617602211,0.21616576176022112,True,True,True,True,True
297047310#2_0,6,0.24439818514462613,0.23241132629358874,0.31032590882533173,0.23241132629358874,0.29474299231898315,0.12852521625126478,True,False,True,True,True
297047310#2_0,8,0.0,0.5428939905661723,0.5428939905661722,0.5428939905661723,0.5428939905661722,0.5428939905661722,True,True,False,True,True
297047310#2_0,10,0.6848469734323269,0.6225881576657518,0.6848469734323268,0.6225881576657518,0.6848469734323269,0.6848469734323268,True,True,True,True,True
297047310#2_0,11,0.8062098907937052,0.8062098907937052,0.8062098907937051,0.0,0.8062098907937051,0.8062098907937051,True,True,True,True,False
297047310#2_0,12,0.9887169071023112,0.9765099305542808,0.9928256614781467,0.0,0.9891950409517849,0.9909669746731093,True,True,True,True,False
627838794_0,1,0.6066526310260608,0.6066526310260609,0.3044334708472977,0.6066526310260609,0.6066526310260608,0.6066526310260608,False,True,True,True,True
627838794_0,3,0.5241042430821216,0.5241042430821217,0.1584609788001455,0.5241042430821217,0.5241042430821216,0.5241042430821216,False,True,True,True,True
627838794_0,5,0.4344935351430847,0.43449353514308464,0.0,0.43449353514308464,0.4344935351430847,0.4344935351430847,False,True,True,True,True
627838794_0,8,0.3540745668939799,0.35407456689397987,0.0,0.35407456689397987,0.35407456689397987,0.3540745668939799,False,True,True,True,True
627838794_0,11,0.2636584874773489,0.2636584874773488,0.0,0.2636584874773488,0.2636584874773489,0.2636584874773489,False,True,True,True,True
627838794_0,15,0.1719030402773279,0.1719030402773279,0.0,0.1719030402773279,0.17190304027732786,0.17190304027732786,False,True,True,True,True
627838794_0,19,0.08367547031068079,0.08367547031068079,0.0,0.08367547031068079,0.08367547031068079,0.08367547031068079,True,True,True,True,True
8716807#1_0,1,0.07872460266339203,0.0924468897524125,0.05356707633352112,0.0924468897524125,0.06652701413981826,0.023489262337188295,True,True,True,True,True
8716807#1_0,2,0.34089706311972756,0.3461659506974919,0.34177377775794315,0.30921806667074947,0.3349727340106813,0.3452016013681645,True,True,True,True,True
8716807#1_0,3,0.4847678124202826,0.5107570358501204,0.534024520295098,0.3399555794975758,0.49636239955704464,0.5294165670271339,True,True,True,True,False
8716807#2_0,1,0.3234259812107479,0.3176764845023039,0.3214070524745914,0.3176764845023039,0.31505230905651727,0.30006857550021565,True,True,True,True,True
8716807#2_0,2,0.6607251278559205,0.6777752851661784,0.7197729560926694,0.20502864752159516,0.655714629559627,0.721576814911131,True,True,True,True,False
8716807#2_0,3,0.28784154158762126,0.26777927683259456,0.23483062455616702,0.26777927683259456,0.2709004508011044,0.27144193873163797,True,True,True,True,True
8716807#2_0,4,0.2514463932157062,0.2514463932157062,0.2514463932157062,0.2514463932157062,0.2514463932157062,0.2514463932157062,True,True,True,True,True
8716807#2_0,5,0.37604489345367564,0.3725336481913656,0.3898622732957707,0.3725336481913656,0.3288077480076537,0.380645838565424,True,True,True,True,True
8716807#2_0,6,0.6097428263028298,0.6123505568891302,0.6125478397340747,0.0,0.6012357552760422,0.6085722516364489,True,True,True,True,False
8716807#2_0,7,0.6018764875544227,0.5999712648713053,0.6062535199281124,0.5609219771170257,0.5975332735792493,0.5980755640437103,True,True,True,True,True
8716807#3_0,1,0.391805076845263,0.39106541080379836,0.39874062790950154,0.39106541080379836,0.39028223499518866,0.41959291926705505,True,True,True,True,True
8716807#3_0,2,0.3109925917861803,0.3158324697357005,0.31865221622608253,0.3158324697357005,0.3169671702116104,0.31863332369515723,True,True,True,True,True
8716807#3_0,3,0.27312234683616204,0.2632038320705616,0.25328531730496123,0.2632038320705616,0.2632038320705616,0.2552690202580813,True,True,True,True,True
8716807#3_0,4,0.2921570386136219,0.30418226899722905,0.29466229494353985,0.30418226899722905,0.2840134815053636,0.3120963983318035,True,True,True,True,True
8716807#3_0,5,0.4562851516221567,0.47655876174172984,0.5123333073797115,0.47655876174172984,0.4964373958885079,0.4603529711881084,True,True,True,True,True
8716807#3_0,6,0.7306070323714771,0.728814069348809,0.7301467023561306,0.0,0.728867485445796,0.731964716599242,True,True,True,True,False
8716807#3_0,7,0.521285500841266,0.5373141345984076,0.5705821543626394,0.5373141345984076,0.5742333762622549,0.5765486032747622,True,True,True,True,True
8716807#4_0,1,0.22487777893096114,0.30034707631858987,0.29787546986924873,0.30034707631858987,0.3005196789622013,0.29873507235304286,True,True,True,True,True
8716807#4_0,2,0.0930920684019194,0.18292995716117771,0.1829299571611777,0.18292995716117771,0.1829299571611777,0.1829299571611777,True,True,True,True,True
8716807#4_0,3,0.16187794678482248,0.2372627265864462,0.2381744537519593,0.2372627265864462,0.2348245261254336,0.2461069015070898,True,True,True,True,True
8716807#4_0,4,0.4803591856361156,0.4721951592719274,0.5344321051658223,0.4721951592719274,0.5360780324026252,0.535915291653511,True,True,True,True,True
8716807#4_0,5,0.6390976238621299,0.6667439766432918,0.6646859720722581,0.0,0.6717313446828577,0.6496335734490255,True,True,True,True,False
8716807#5_0,1,0.3190913922199012,0.3190913922199012,0.3190913922199012,0.3190913922199012,0.3190913922199012,0.3190913922199012,True,True,True,True,True
8716807#5_0,2,0.6436940076494083,0.653543162739294,0.6672104582745261,0.4335352987913642,0.6190539045730525,0.6300927418718331,True,True,True,True,False
8716807#5_0,3,0.0,0.6859825623918043,0.6859825623918042,0.6859825623918043,0.6859825623918042,0.6859825623918042,True,True,False,True,True
8716807#5_0,4,0.3339709556685178,0.34368768054554333,0.301581872745099,0.34368768054554333,0.3436876805455435,0.3436876805455435,True,True,True,True,True
8716807#5_0,5,0.3875487374308731,0.3875487374308731,0.4152462936250276,0.3875487374308731,0.3660061937243086,0.3487721587590568,True,True,True,True,True
8716807#5_0,6,0.36895221758599106,0.36895221758599106,0.36895221758599095,0.36895221758599106,0.36895221758599095,0.36895221758599095,True,True,True,True,True
8716807#5_0,7,0.30817586719538326,0.2943638219617047,0.29806895790534216,0.2943638219617047,0.3345502964273123,0.40209777478439773,True,False,True,True,True
8716807#5_0,8,0.18959878149071777,0.17322374755983988,0.17322374755983985,0.17322374755983988,0.15466537577151157,0.15466537577151157,True,True,True,True,True
8716807#5_0,9,0.3721198217301853,0.3721198217301853,0.3721198217301853,0.3721198217301853,0.3721198217301853,0.3721198217301853,True,True,True,True,True
8716807#5_0,11,0.13679366900115233,0.17126320054301788,0.23072119997123544,0.17126320054301788,0.15961366103829364,0.20694662955343093,True,True,True,True,True
8716807#5_0,12,0.09302863998232046,0.0930286399823205,0.0930286399823204,0.0930286399823205,0.09302863998232043,0.0930286399823204,True,True,True,True,True
8716807#5_0,14,0.162479150113918,0.162479150113918,0.16247915011391798,0.162479150113918,0.16247915011391798,0.16247915011391798,True,True,True,True,True
8716807#6_0,1,0.7695198501807714,0.7695198501807713,0.7695198501807714,0.7695198501807713,0.7695198501807714,0.7695198501807714,True,True,True,True,True
8716807#6_0,2,0.5871897885195797,0.6118941871808466,0.6415816537653036,0.46957122048916655,0.5637925675354362,0.6162275878063792,True,True,True,True,False
8716807#6_0,3,0.7411157544282504,0.7411157544282504,0.7411157544282505,0.7411157544282504,0.7411157544282505,0.7411157544282506,True,True,True,True,True
8716807#6_0,4,0.5426086362808762,0.48970909833020637,0.5321627261088328,0.48970909833020637,0.5904440388767025,0.5288736536066146,True,True,True,False,True
8716807#6_0,5,0.6637304175654287,0.657890436019039,0.6419728414114527,0.657890436019039,0.6613981850298505,0.612712561810547,True,True,True,True,True
8716807#6_0,6,0.6411492787926601,0.6411492787926603,0.680770873843035,0.5321898924041302,0.6547692020912266,0.5936918395072185,True,True,True,True,False
8716807#6_0,7,0.7587812548560862,0.8536969456039725,0.8298009159270087,0.6447383365557184,0.8528630241351159,0.8552548479962848,True,True,True,True,False
8716807#6_0,8,0.755168059630602,0.7714958222913156,0.8017033761105639,0.40189008054517555,0.7909218557730118,0.7933296170534065,True,True,True,True,False
8716807#6_0,9,0.9182194028291694,0.9101431681187017,0.8892085832739306,0.7697006216457573,0.9035549294358621,0.8809127365227241,True,True,True,True,False
8716807#6_0,10,0.9465165389972408,0.9438228249983496,0.952546251582766,0.6979654178840929,0.9498335772156404,0.9542291675191016,True,True,True,True,False
8716807#6_0,11,0.9576867515380485,0.9378038720748431,0.954578154589503,0.7385914564891318,0.9420785261330935,0.9544885121931578,True,True,True,True,False
8716807#6_0,12,0.8447063040651749,0.8273151573340334,0.8476704331803864,0.6883543294115606,0.7775737586592565,0.7819829324378088,True,True,True,True,False
8716807#6_0,13,0.9257909242867516,0.9371922933037073,0.9749037034847645,0.34948586341133503,0.9456038220264771,0.9291387447723001,True,True,True,True,False
