Cut,Slot,Id,Road,PosX,PosY,STime,Timer,Velo,QtdBcn,Media,Classe,Descricao,Clusteres,ClusterLOS,RoadTag
49,1,8,,153.13,521.226,29.949776758486,1594163245.571996,3.77667,1,5.571112280000002,0.7706889368182753,Breakdown-flow,0,0.0,
50,1,8,,153.093,525.496,30.049773086593,1594163246.283257,5.39223,1,5.567604784313727,0.7708333079105278,Breakdown-flow,0,0.0,
51,1,8,,153.093,525.496,30.149764253888,1594163247.0881736,5.39223,1,5.564232192307694,0.770972126268463,Breakdown-flow,0,0.0,
52,1,28,,415.899,274.701,30.18525458422,1594163247.3945684,2.08,1,5.498491962264152,0.7736780423023604,Breakdown-flow,0,0.0,
53,1,4,,152.368,382.115,30.205146831971,1594163247.4873335,7.27194,1,5.531333592592593,0.7723262567362589,Breakdown-flow,0,0.0,
54,1,8,,153.093,525.496,30.249768421183,1594163248.1400998,5.39223,1,5.528804436363637,0.7724303586596569,Breakdown-flow,0,0.0,
55,1,4,,152.368,382.115,30.405155166561,1594163249.7921994,7.27194,1,5.559931857142857,0.7711491312145357,Breakdown-flow,0,0.0,
56,1,8,,153.093,525.496,30.549767923068,1594163251.3198538,5.39223,1,5.556989719298245,0.7712702317638097,Breakdown-flow,0,0.0,
57,1,8,,153.093,525.496,30.649772090363,1594163252.1315641,5.39223,1,5.554149034482758,0.7713871564320741,Breakdown-flow,0,0.0,
58,1,4,,152.368,382.115,30.705154668446,1594163252.6138668,7.27194,1,5.583264135593219,0.7701887575388674,Breakdown-flow,0,0.0,
59,1,29,,149.805,525.768,31.017864673059,1594163255.6766233,0.26,1,5.494543066666665,0.773840581738355,Breakdown-flow,0,0.0,
60,1,28,,413.376,274.564,31.085266080988,1594163256.4034023,4.21509,1,5.473568426229506,0.7747039133060504,Breakdown-flow,0,0.0,
61,1,23,,219.539,533.169,31.160219453775,1594163257.1564734,6.13058,1,5.484165387096772,0.7742677346327733,Breakdown-flow,0,0.0,
62,1,29,,149.805,525.768,31.217875479545,1594163257.6572,0.26,1,5.401242126984125,0.7776809167736519,Breakdown-flow,0,0.0,
63,1,28,,413.376,274.564,31.285263887474,1594163258.5486145,4.21509,1,5.382708499999998,0.778443774439185,Breakdown-flow,0,0.0,
64,1,23,,219.539,533.169,31.360217260261,1594163259.7355552,6.13058,1,5.394214215384613,0.7779701907641648,Breakdown-flow,0,0.0,
